link;source;created;lastSeen
http://www.dr.dk/nyheder/politik/s-transkoennede-skal-slettes-fra-whos-sygdomsliste;https://www.facebook.com/DRNyheder/;12/05/16 06:25;12/05/16 17:45
http://www.dr.dk/nyheder/politik/sag-mod-soeren-espersen-efter-bombecitat-bliver-droppet;https://www.facebook.com/DRNyheder/;26/05/16 09:25;27/05/16 06:25
http://www.dr.dk/nyheder/politik/socialdemokratiet-oensker-maksimumsgraense-asylansoegere;https://www.facebook.com/DRNyheder/;22/05/16 07:05;23/05/16 07:25
http://www.dr.dk/nyheder/politik/soeren-espersen-aflyser-usa-tur-efter-kofods-nigger-tweet;https://www.facebook.com/DRNyheder/;20/05/16 12:45;21/05/16 14:35
http://www.dr.dk/nyheder/politik/stoejberg-vil-presse-eu-til-graensekontrol-i-op-til-aar;https://www.facebook.com/DRNyheder/;02/05/16 12:45;03/05/16 10:45
http://www.dr.dk/nyheder/politik/thulesen-dahl-vi-betaler-men-i-protest;https://www.facebook.com/DRNyheder/;10/05/16 06:45;10/05/16 20:45
http://www.dr.dk/nyheder/politik/tidligere-venstre-ministers-valgkampagne-broed-loven-om-partistoette;https://www.facebook.com/DRNyheder/;29/05/16 11:35;30/05/16 09:45
http://www.dr.dk/nyheder/politik/udenrigsminister-afviser-gransker-vil-ikke-oege-ulandsbistand;https://www.facebook.com/DRNyheder/;02/05/16 13:25;03/05/16 11:15
http://www.dr.dk/nyheder/politik/uffe-elbaek-er-persona-non-grata-paa-1-maj-fagbevaegelsen-mangler-humor;https://www.facebook.com/DRNyheder/;01/05/16 11:35;02/05/16 12:05
http://www.dr.dk/nyheder/politik/uffe-elbaek-vred-over-clement-interview-blev-vaek-fra-deadline;https://www.facebook.com/DRNyheder/;30/05/16 07:15;30/05/16 20:45
http://www.dr.dk/nyheder/politik/venstre-ja-vi-indskraenker-ytringsfriheden;https://www.facebook.com/DRNyheder/;20/05/16 14:25;21/05/16 18:55
http://www.dr.dk/nyheder/politik/venstre-varsler-skrappere-krav-til-udenlandske-studerende;https://www.facebook.com/DRNyheder/;21/05/16 13:45;22/05/16 15:55
http://www.dr.dk/nyheder/regionale/bornholm/mols-linien-skal-sejle-til-bornholm;https://www.facebook.com/DRNyheder/;10/05/16 13:45;11/05/16 09:35
http://www.dr.dk/nyheder/regionale/fyn/foedende-vicki-de-havde-ikke-plads-til-mig;https://www.facebook.com/DRNyheder/;09/05/16 05:55;09/05/16 18:45
http://www.dr.dk/nyheder/regionale/fyn/fuckfingre-og-opbremsninger-bilister-chikanerer-politiets-fotovogne;https://www.facebook.com/DRNyheder/;17/05/16 05:45;17/05/16 18:55
http://www.dr.dk/nyheder/regionale/fyn/fynbus-dropper-ikke-sprogkrav-vores-chauffoerer-skal-kunne-tale-dansk;https://www.facebook.com/DRNyheder/;03/05/16 08:55;04/05/16 07:05
http://www.dr.dk/nyheder/regionale/fyn/loris-underviser-flygtningeboern-hvis-de-kaemper-er-intet-umuligt;https://www.facebook.com/DRNyheder/;03/05/16 08:15;04/05/16 06:25
http://www.dr.dk/nyheder/regionale/fyn/mange-tjekker-ikke-e-posten-tilbage-til-papirbrevet;https://www.facebook.com/DRNyheder/;31/05/16 06:55;31/05/16 18:45
http://www.dr.dk/nyheder/regionale/fyn/martin-fik-gigt-og-loeb-60-kilometer;https://www.facebook.com/DRNyheder/;06/05/16 18:05;08/05/16 07:45
http://www.dr.dk/nyheder/regionale/fyn/peter-indtaler-folk-og-roevere-i-kardemommeby-til-sin-lille-datter;https://www.facebook.com/DRNyheder/;08/05/16 09:05;09/05/16 08:25
http://www.dr.dk/nyheder/regionale/fyn/politiet-laas-doeren-mens-du-er-i-haven;https://www.facebook.com/DRNyheder/;06/05/16 17:05;08/05/16 06:45
http://www.dr.dk/nyheder/regionale/fyn/politimand-om-chikane-kan-leve-med-dyt-og-fingeren;https://www.facebook.com/DRNyheder/;17/05/16 13:15;18/05/16 12:15
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/100-p-vagter-guider-koebenhavns-turister;https://www.facebook.com/DRNyheder/;24/05/16 05:25;24/05/16 19:55
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/blinde-marius-kunne-ikke-faa-fritidsjob-men-saa-aabnede-han;https://www.facebook.com/DRNyheder/;28/05/16 07:05;29/05/16 08:45
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/boernedagen-saetter-fokus-paa-anbragte-boern-karina-har-vaeret;https://www.facebook.com/DRNyheder/;06/05/16 10:15;07/05/16 10:05
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/elevformand-om-mobil-i-timerne-vi-keder-os;https://www.facebook.com/DRNyheder/;09/05/16 15:15;10/05/16 11:15
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/flere-skoler-siger-stop-pak-mobilerne-vaek;https://www.facebook.com/DRNyheder/;09/05/16 11:15;10/05/16 06:45
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/herlev-hospital-til-kraeftsyge-lene-vi-ved-ikke-hvornaar-vi-kan;https://www.facebook.com/DRNyheder/;18/05/16 04:35;18/05/16 19:35
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/kommune-skrald-paa-gaden-skal-give-boede;https://www.facebook.com/DRNyheder/;16/05/16 10:25;17/05/16 10:35
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/markant-fald-i-kriminalitet-i-udsatte-boligomraader;https://www.facebook.com/DRNyheder/;20/05/16 07:25;21/05/16 08:25
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/nummerplader-skal-advare-om-cyklende-turister;https://www.facebook.com/DRNyheder/;25/05/16 07:55;26/05/16 06:05
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/overborgmester-elafgift-er-absurd;https://www.facebook.com/DRNyheder/;11/05/16 09:45;12/05/16 04:45
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/overfaldsalarmer-paa-psykiatriske-hospitaler-er-gamle-slidte-og;https://www.facebook.com/DRNyheder/;13/05/16 12:15;14/05/16 12:25
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/taxachauffoerer-haenger-uber-chauffoerer-ud-paa-nettet;https://www.facebook.com/DRNyheder/;02/05/16 09:05;03/05/16 07:05
http://www.dr.dk/nyheder/regionale/hovedstadsomraadet/veninden-overlevede-aabent-kraniebrud-nu-bruger-jeg;https://www.facebook.com/DRNyheder/;31/05/16 07:55;31/05/16 19:45
http://www.dr.dk/nyheder/regionale/midtvest/din-brugte-ketchupflaske-kan-blive-til-diesel-til-din-bil;https://www.facebook.com/DRNyheder/;17/05/16 09:25;18/05/16 05:45
http://www.dr.dk/nyheder/regionale/midtvest/fire-garnnoegler-og-en-brille-tak;https://www.facebook.com/DRNyheder/;17/05/16 06:45;17/05/16 19:55
http://www.dr.dk/nyheder/regionale/midtvest/kjole-ole-fejrer-de-70-aar-med-karbonader-og-roedhaettekjole;https://www.facebook.com/DRNyheder/;31/05/16 05:05;31/05/16 17:05
http://www.dr.dk/nyheder/regionale/midtvest/koebmand-stopper-salg-af-lightergas-til-unge-under-18-aar;https://www.facebook.com/DRNyheder/;23/05/16 19:05;24/05/16 16:55
http://www.dr.dk/nyheder/regionale/midtvest/landmaend-meldt-til-politiet-ploeje-fredede-marker;https://www.facebook.com/DRNyheder/;26/05/16 11:55;27/05/16 08:35
http://www.dr.dk/nyheder/regionale/midtvest/landmand-giver-gratis-plaster-paa-saaret-gyllelugt;https://www.facebook.com/DRNyheder/;09/05/16 16:55;10/05/16 13:05
http://www.dr.dk/nyheder/regionale/midtvest/mange-senge-staar-tomme-i-danske-asyllejre;https://www.facebook.com/DRNyheder/;13/05/16 06:35;13/05/16 19:25
http://www.dr.dk/nyheder/regionale/midtvest/mikael-helmuth-voksede-op-med-skuespil-alkohol-og-familiekaos-saadan;https://www.facebook.com/DRNyheder/;07/05/16 10:15;08/05/16 14:55
http://www.dr.dk/nyheder/regionale/midtvest/syge-vestjyder-kan-faa-kultur-paa-recept;https://www.facebook.com/DRNyheder/;12/05/16 17:15;13/05/16 14:05
http://www.dr.dk/nyheder/regionale/nordjylland/53-millioner-kroner-fra-skat-lukker-daniels-konto;https://www.facebook.com/DRNyheder/;24/05/16 11:45;25/05/16 08:35
http://www.dr.dk/nyheder/regionale/nordjylland/copenhagen-pride-overvejer-start-i-jylland;https://www.facebook.com/DRNyheder/;21/05/16 08:35;22/05/16 09:05
http://www.dr.dk/nyheder/regionale/nordjylland/flere-maend-overlever-kraeft;https://www.facebook.com/DRNyheder/;09/05/16 10:15;10/05/16 05:55
http://www.dr.dk/nyheder/regionale/nordjylland/folketingsmedlem-vil-have-elektronisk-koerekort;https://www.facebook.com/DRNyheder/;22/05/16 07:45;23/05/16 07:55
http://www.dr.dk/nyheder/regionale/nordjylland/forening-afgifter-paa-e-cigaretter-er-en-katastrofe;https://www.facebook.com/DRNyheder/;11/05/16 07:25;11/05/16 19:15
http://www.dr.dk/nyheder/regionale/nordjylland/rapsolie-goer-indhug-hos-forhadt-kystfugl;https://www.facebook.com/DRNyheder/;25/05/16 16:35;26/05/16 15:25
http://www.dr.dk/nyheder/regionale/nordjylland/sussi-og-leo-laver-tv-julekalender;https://www.facebook.com/DRNyheder/;20/05/16 17:15;22/05/16 05:25
http://www.dr.dk/nyheder/regionale/oestjylland/19-aarig-faar-faengseldom-terror-opfordring-paa-facebook;https://www.facebook.com/DRNyheder/;23/05/16 11:15;24/05/16 09:25
http://www.dr.dk/nyheder/regionale/oestjylland/aarhus-slaar-venedig-som-rejsedestination;https://www.facebook.com/DRNyheder/;24/05/16 09:35;25/05/16 07:25
http://www.dr.dk/nyheder/regionale/oestjylland/denne-mand-kan-vaere-aarsag-til-solcelleordnings-aflivning;https://www.facebook.com/DRNyheder/;03/05/16 18:35;04/05/16 16:15
http://www.dr.dk/nyheder/regionale/oestjylland/elever-lavede-doedsliste-nu-er-sidste-skoledagsaktiviteter-aflyst;https://www.facebook.com/DRNyheder/;27/05/16 14:35;28/05/16 11:15
http://www.dr.dk/nyheder/regionale/oestjylland/et-lille-puf-hjaelper-paa-haandhygiejnen;https://www.facebook.com/DRNyheder/;07/05/16 06:45;08/05/16 10:45
http://www.dr.dk/nyheder/regionale/oestjylland/fik-skaaret-haanden-af-chiliplaster-doever-smerten;https://www.facebook.com/DRNyheder/;27/05/16 10:55;28/05/16 07:25
http://www.dr.dk/nyheder/regionale/oestjylland/kugledyner-og-gyngestole-til-demente-i-stedet-medicin;https://www.facebook.com/DRNyheder/;19/05/16 18:15;20/05/16 13:35
http://www.dr.dk/nyheder/regionale/oestjylland/laes-med-dit-barn-det-betaler-sig;https://www.facebook.com/DRNyheder/;10/05/16 17:45;11/05/16 12:45
http://www.dr.dk/nyheder/regionale/oestjylland/missing-people-oploeser-sig-selv-efter-kritik;https://www.facebook.com/DRNyheder/;23/05/16 08:05;24/05/16 07:05
http://www.dr.dk/nyheder/regionale/oestjylland/overlaege-multiresistente-bakterier-kraever-samme-fokus-som-terror;https://www.facebook.com/DRNyheder/;19/05/16 17:45;20/05/16 13:05
http://www.dr.dk/nyheder/regionale/oestjylland/professoren-med-nej-hatten-er-blevet-en-foredragsstjerne;https://www.facebook.com/DRNyheder/;31/05/16 06:05;31/05/16 17:55
http://www.dr.dk/nyheder/regionale/oestjylland/randers-vil-lade-affaldet-ligge-i-gaderne;https://www.facebook.com/DRNyheder/;23/05/16 12:15;24/05/16 10:45
http://www.dr.dk/nyheder/regionale/oestjylland/teknologi-ekspert-du-bliver-overvaaget-med-gratis-wi-fi;https://www.facebook.com/DRNyheder/;19/05/16 09:15;20/05/16 04:55
http://www.dr.dk/nyheder/regionale/sjaelland/faa-kvinder-bliver-borgmestre;https://www.facebook.com/DRNyheder/;17/05/16 07:25;17/05/16 20:25
http://www.dr.dk/nyheder/regionale/sjaelland/hoejsaeson-paakoersler-af-raavildt-saadan-skal-du-goere-hvis-uheldet-er;https://www.facebook.com/DRNyheder/;12/05/16 15:55;13/05/16 12:35
http://www.dr.dk/nyheder/regionale/sjaelland/hverdagsliv-skal-lokke-byboere-til-provinsen;https://www.facebook.com/DRNyheder/;27/05/16 08:45;27/05/16 20:05
http://www.dr.dk/nyheder/regionale/sjaelland/lokalpolitiker-alternativet-har-taget-mit-partis-navn;https://www.facebook.com/DRNyheder/;31/05/16 18:55;01/06/16 14:05
http://www.dr.dk/nyheder/regionale/sjaelland/mor-gymnasiet-giver-min-datter-stress;https://www.facebook.com/DRNyheder/;04/05/16 19:55;06/05/16 07:05
http://www.dr.dk/nyheder/regionale/sjaelland/offer-faerge-boelge-nu-vil-jeg-soege-erstatning;https://www.facebook.com/DRNyheder/;09/05/16 14:15;10/05/16 10:05
http://www.dr.dk/nyheder/regionale/sjaelland/pernille-fik-hjaelp-jeg-vidste-ikke-alkohol-ikke-var-normalt-i-de;https://www.facebook.com/DRNyheder/;18/05/16 16:45;19/05/16 11:45
http://www.dr.dk/nyheder/regionale/sjaelland/saadan-faar-du-en-god-sommerferie-med-deleboern;https://www.facebook.com/DRNyheder/;30/05/16 17:35;31/05/16 12:25
http://www.dr.dk/nyheder/regionale/syd/100-hjemmevaernsfolk-skal-tjekke-pas-ved-graensen;https://www.facebook.com/DRNyheder/;11/05/16 11:45;12/05/16 07:25
http://www.dr.dk/nyheder/regionale/syd/borgmester-raser-rigide-regler-kan-sende-kinesisk-familie-hjem;https://www.facebook.com/DRNyheder/;18/05/16 10:25;19/05/16 05:25
http://www.dr.dk/nyheder/regionale/syd/et-aar-efter-danmarks-stoerste-dyrevaernssag-uffe-har-faaet-et-godt-hjem;https://www.facebook.com/DRNyheder/;15/05/16 08:35;16/05/16 10:45
http://www.dr.dk/nyheder/regionale/syd/kineserne-stoevsuger-det-danske-ravmarked;https://www.facebook.com/DRNyheder/;08/05/16 06:55;09/05/16 06:35
http://www.dr.dk/nyheder/regionale/syd/kommune-vil-goere-kaelegrise-lovlige-i-byerne;https://www.facebook.com/DRNyheder/;09/05/16 19:55;10/05/16 16:35
http://www.dr.dk/nyheder/regionale/syd/museumsleder-vi-skal-saette-os-ind-i-hvordan-terrorister-taenker;https://www.facebook.com/DRNyheder/;05/05/16 09:25;06/05/16 11:45
http://www.dr.dk/nyheder/regionale/syd/politi-advarer-om-indbrudstyve-i-pinsen-gem-ipaden-og-ph-lamperne-vaek;https://www.facebook.com/DRNyheder/;14/05/16 11:25;15/05/16 14:55
http://www.dr.dk/nyheder/regionale/syd/skoleboern-holder-sig-paa-grund-af-uhumske-toiletter;https://www.facebook.com/DRNyheder/;30/05/16 10:35;31/05/16 06:15
http://www.dr.dk/nyheder/regionale/syd/turister-vil-gaa-i-dronningens-fodspor-efter-dr-serie;https://www.facebook.com/DRNyheder/;02/05/16 18:55;03/05/16 15:55
http://www.dr.dk/nyheder/regionale/syd/tyskerne-er-foerste-gang-med-til-soenderjysk-lysfest;https://www.facebook.com/DRNyheder/;02/05/16 14:45;03/05/16 12:25
http://www.dr.dk/nyheder/regionale/trekanten/bedemandsfirma-opfordrer-kolleger-til-skilte-med-priserne;https://www.facebook.com/DRNyheder/;29/05/16 16:05;30/05/16 13:55
http://www.dr.dk/nyheder/regionale/trekanten/demonstration-lad-vaere-med-tage-vores-penge;https://www.facebook.com/DRNyheder/;12/05/16 09:45;13/05/16 04:55
http://www.dr.dk/nyheder/regionale/trekanten/foraeldre-skal-saette-graenser-unges-drikkeri;https://www.facebook.com/DRNyheder/;26/05/16 08:15;26/05/16 10:25
http://www.dr.dk/nyheder/regionale/trekanten/gratis-parterapi-sparer-kommune-penge;https://www.facebook.com/DRNyheder/;04/05/16 20:55;06/05/16 08:05
http://www.dr.dk/nyheder/regionale/trekanten/kvier-paa-afveje-i-kolding-i-nat;https://www.facebook.com/DRNyheder/;15/05/16 08:05;16/05/16 10:15
http://www.dr.dk/nyheder/regionale/trekanten/mange-hjemmevaernsfolk-vil-arbejde-ved-graensen;https://www.facebook.com/DRNyheder/;20/05/16 12:25;21/05/16 14:15
http://www.dr.dk/nyheder/regionale/trekanten/mrsa-paa-foedeafdeling-i-kolding;https://www.facebook.com/DRNyheder/;10/05/16 10:15;11/05/16 06:45
http://www.dr.dk/nyheder/regionale/trekanten/rockstjerner-drikker-ogsaa-oekologisk-te;https://www.facebook.com/DRNyheder/;28/05/16 12:15;29/05/16 13:45
http://www.dr.dk/nyheder/regionale/trekanten/slut-med-koe-erhvervslivet-vil-have-seks-spor-paa-e45;https://www.facebook.com/DRNyheder/;10/05/16 08:55;11/05/16 05:55
http://www.dr.dk/nyheder/regionale/trekanten/syge-hjaelper-hinanden-paa-facebook;https://www.facebook.com/DRNyheder/;23/05/16 06:25;24/05/16 05:45
http://www.dr.dk/nyheder/udland/45-brandattentater-mod-tyske-asylboliger-siden-nytaar;https://www.facebook.com/DRNyheder/;16/05/16 13:25;17/05/16 13:45
http://www.dr.dk/nyheder/udland/5-vanvittige-mikrofonbroelere-fra-britney-til-bush;https://www.facebook.com/DRNyheder/;11/05/16 21:25;12/05/16 15:45
http://www.dr.dk/nyheder/udland/64-aarig-bankmedarbejder-faar-usas-foerste-penistransplantation;https://www.facebook.com/DRNyheder/;16/05/16 14:45;17/05/16 14:45
http://www.dr.dk/nyheder/udland/80-aarig-doed-efter-angreb-af-draegtig-ko-i-norge;https://www.facebook.com/DRNyheder/;22/05/16 08:45;23/05/16 10:15
http://www.dr.dk/nyheder/udland/alarm-europas-boern-bliver-federe-og-federe;https://www.facebook.com/DRNyheder/;31/05/16 14:15;01/06/16 07:55
http://www.dr.dk/nyheder/udland/amnesty-medicinalgigant-kan-give-doedsstoed-til-doedsstraf-i-usa;https://www.facebook.com/DRNyheder/;14/05/16 12:05;15/05/16 15:25
http://www.dr.dk/nyheder/udland/anders-fogh-om-nyt-job-krim-er-ikke-foersteprioritet;https://www.facebook.com/DRNyheder/;28/05/16 12:45;29/05/16 14:55
http://www.dr.dk/nyheder/udland/anders-fogh-rasmussen-bliver-raadgiver-ukrainsk-praesident;https://www.facebook.com/DRNyheder/;27/05/16 18:15;28/05/16 15:55
http://www.dr.dk/nyheder/udland/anklaget-66-aarig-kvinde-bag-elefantmassakre;https://www.facebook.com/DRNyheder/;09/05/16 09:45;10/05/16 05:25
http://www.dr.dk/nyheder/udland/arabiske-emirater-importerer-sand-milliarder;https://www.facebook.com/DRNyheder/;06/05/16 12:55;07/05/16 12:45
http://www.dr.dk/nyheder/udland/asiens-donald-trump-staar-til-blive-ny-praesident-i-filippinerne;https://www.facebook.com/DRNyheder/;09/05/16 07:25;09/05/16 19:45
http://www.dr.dk/nyheder/udland/australien-sletter-sig-selv-fra-fn-rapport-om-klimaaendringer;https://www.facebook.com/DRNyheder/;27/05/16 09:35;27/05/16 20:45
http://www.dr.dk/nyheder/udland/berlin-smaekker-doeren-i-udlejningsgiganten-airbnb;https://www.facebook.com/DRNyheder/;02/05/16 05:15;02/05/16 19:05
http://www.dr.dk/nyheder/udland/billeder-viser-vragrester-fra-egyptair-fly-men-aarsag-til-styrt-kendes-stadig-ikke;https://www.facebook.com/DRNyheder/;21/05/16 14:25;22/05/16 17:25
http://www.dr.dk/nyheder/udland/boligmangel-i-berlin-rammer-danske-ferielejligheder;https://www.facebook.com/DRNyheder/;06/05/16 08:45;07/05/16 08:25
http://www.dr.dk/nyheder/udland/britisk-politi-meget-vellignende-bombeattrap-er-spraengt-vaek;https://www.facebook.com/DRNyheder/;15/05/16 18:35;17/05/16 05:35
http://www.dr.dk/nyheder/udland/clinton-beder-obama-stoppe-norwegian-i-usa;https://www.facebook.com/DRNyheder/;22/05/16 20:05;23/05/16 18:55
http://www.dr.dk/nyheder/udland/drs-korrespondent-oestrigsk-praesidentvalg-er-et-protestvalg;https://www.facebook.com/DRNyheder/;21/05/16 20:25;23/05/16 05:15
http://www.dr.dk/nyheder/udland/egyptair-erkender-fejl-forsvundet-fly-ikke-lokaliseret;https://www.facebook.com/DRNyheder/;20/05/16 04:35;20/05/16 15:55
http://www.dr.dk/nyheder/udland/egypten-seks-doemt-til-doeden-spionage-mursis-sag-er-udsat;https://www.facebook.com/DRNyheder/;07/05/16 12:25;08/05/16 19:45
http://www.dr.dk/nyheder/udland/eksperter-derfor-siger-obama-ikke-undskyld-i-hiroshima;https://www.facebook.com/DRNyheder/;27/05/16 07:55;27/05/16 19:05
http://www.dr.dk/nyheder/udland/er-du-i-tvivl-om-trumps-politik-faa-overblikket-her;https://www.facebook.com/DRNyheder/;18/05/16 19:45;19/05/16 14:25
http://www.dr.dk/nyheder/udland/flygtningefamilie-fra-ikonisk-foto-er-vendt-tilbage-til-irak-efter-doedsfald;https://www.facebook.com/DRNyheder/;03/05/16 15:35;04/05/16 13:55
http://www.dr.dk/nyheder/udland/frankrig-bekraefter-roeg-i-kabinen-inden-styrt;https://www.facebook.com/DRNyheder/;21/05/16 09:05;22/05/16 09:35
http://www.dr.dk/nyheder/udland/gigantisk-daekbrand-sender-giftig-roeg-til-vejrs-naer-madrid;https://www.facebook.com/DRNyheder/;13/05/16 15:25;14/05/16 22:45
http://www.dr.dk/nyheder/udland/glem-frankrig-og-eu-briternes-koekken-er-et-verdenskoekken;https://www.facebook.com/DRNyheder/;28/05/16 10:25;29/05/16 11:55
http://www.dr.dk/nyheder/udland/grafik-her-vil-zika-virus-dukke-op-i-europa;https://www.facebook.com/DRNyheder/;18/05/16 20:45;19/05/16 15:45
http://www.dr.dk/nyheder/udland/halvdelen-af-svenskerne-vil-have-forbud-mod-tiggere;https://www.facebook.com/DRNyheder/;03/05/16 13:35;04/05/16 11:55
http://www.dr.dk/nyheder/udland/hollandsk-betjente-og-dyrlaeger-jager-intensivt-undslupne-tigre;https://www.facebook.com/DRNyheder/;14/05/16 12:35;15/05/16 17:15
http://www.dr.dk/nyheder/udland/internationalt-netvaerk-af-aeggeroevere-efterforskes;https://www.facebook.com/DRNyheder/;08/05/16 19:55;09/05/16 16:15
